px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
6.88753	-6.99464	-2.86793	-2.53458	-0.42064	6.81357	-6.96259	6.85	-7	1.99752	0.998765	0.711638
6.9951	-6.92033	-2.84869	-2.55534	-0.422271	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765	0
7.11862	-6.83064	-2.84302	-2.56991	-0.405552	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023	0.221644
7.25121	-6.74932	-2.84237	-2.59335	-0.407024	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023	0
7.3444	-6.64796	-2.81545	-2.54301	-0.2308	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006	2.20908
7.45582	-6.56591	-2.81266	-2.55095	-0.226747	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058	0
7.57947	-6.49864	-2.81568	-2.5833	-0.278131	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204	0.192991
7.69037	-6.43046	-2.79981	-2.59809	-0.280579	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195	0
7.84415	-6.39802	-2.83475	-2.71226	-0.535243	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844	4.9082
7.9706	-6.34112	-2.8309	-2.73851	-0.534993	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829	0
8.05465	-6.22891	-2.72855	-2.61629	-0.146641	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603	13.0542
8.17921	-6.15238	-2.72346	-2.62185	-0.143883	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603	0
8.27395	-6.03435	-2.68969	-2.53382	0.0872509	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921	3.90598
8.38652	-5.95198	-2.67769	-2.52836	0.0874658	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921	0
8.54024	-5.92031	-2.69934	-2.64627	-0.215323	8.45627	-5.87026	8.5	-5.9	2.729	0.909673	5.96366
8.6667	-5.84797	-2.69662	-2.65515	-0.211709	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661	0
8.79479	-5.77565	-2.6982	-2.6663	-0.217057	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848	0.257665
8.93252	-5.69545	-2.71673	-2.67063	-0.206547	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848	0
9.01825	-5.59137	-2.67264	-2.58184	0.0324665	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994	4.10036
9.13662	-5.50273	-2.69469	-2.56914	0.0475233	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994	0
9.25439	-5.41405	-2.68928	-2.54692	0.0948546	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888	0.145294
9.37088	-5.33323	-2.68085	-2.54177	0.0945665	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875	0
9.4344	-5.1791	-2.63249	-2.37029	0.490765	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317	10.1
9.53987	-5.07498	-2.63821	-2.34317	0.490822	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314	0
9.64425	-4.97574	-2.64056	-2.33531	0.441819	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147	0.212824
9.74512	-4.86185	-2.65154	-2.30676	0.44647	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146	0
9.85986	-4.77065	-2.65628	-2.32132	0.36023	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196	0.733165
9.95781	-4.66258	-2.65677	-2.30115	0.36064	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196	0
10.0553	-4.57078	-2.66247	-2.31213	0.286814	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828	0.426996
10.1468	-4.46294	-2.67548	-2.29387	0.290832	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826	0
10.2248	-4.33547	-2.67118	-2.23708	0.384537	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538	0.650306
10.3178	-4.20588	-2.69053	-2.21047	0.390409	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536	0
10.4323	-4.10696	-2.69851	-2.26019	0.213738	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195	1.99908
10.5314	-3.97904	-2.71996	-2.24449	0.217809	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951	0
10.6387	-3.87005	-2.72896	-2.26497	0.137866	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818	0.403668
10.736	-3.75207	-2.73407	-2.25721	0.138035	10.746	-3.7455	10.75	-3.75	1.81816	1.81817	0
10.8359	-3.63645	-2.73825	-2.25359	0.131674	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243	0.120755
10.9337	-3.50124	-2.76373	-2.2386	0.141228	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243	0
10.9748	-3.34473	-2.7392	-2.10511	0.453618	11.1095	-3.32648	11	-3.3	0.908632	2.72588	6.186
11.049	-3.2002	-2.75662	-2.07266	0.462733	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588	0
11.0953	-3.04678	-2.76065	-1.99707	0.577557	10.9851	-2.95299	11.1	-3	0.909905	2.72971	0.911216
11.1556	-2.89494	-2.7779	-1.95956	0.583764	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968	0
11.1427	-2.71018	-2.7886	-1.78363	0.928998	11.0233	-2.67356	11.15	-2.7	0	2.72847	6.64933
11.1644	-2.55966	-2.78469	-1.72851	0.934117	11.1324	-2.55807	11.15	-2.55	0	2.72844	0
11.1719	-2.39988	-2.79668	-1.64393	1.0188	11.2541	-2.42353	11.15	-2.4	0	2.72732	0.50489
11.1748	-2.25142	-2.7878	-1.58647	1.02178	11.1569	-2.2658	11.15	-2.25	0	2.72732	0
11.2975	-2.14674	-2.69603	-1.78947	0.379794	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856	24.7032
11.3322	-1.98842	-2.71798	-1.76943	0.375459	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856	0
11.2642	-1.83648	-2.69393	-1.56174	0.845272	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747	13.3911
11.2562	-1.67761	-2.70969	-1.51176	0.847821	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745	0
11.2635	-1.53184	-2.70197	-1.49896	0.766559	11.3341	-1.51762	11.25	-1.5	0	2.72321	0.443588
11.2524	-1.37535	-2.71583	-1.45822	0.763249	11.2625	-1.34833	11.25	-1.35	0	2.72321	0
11.1938	-1.22295	-2.74132	-1.33441	0.970802	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856	2.83704
11.1552	-1.07229	-2.74988	-1.28157	0.969167	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856	0
11.0322	-0.923771	-2.81677	-1.08487	1.32189	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916	7.99697
10.9542	-0.776292	-2.83772	-1.01376	1.31675	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913	0
10.9001	-0.646066	-2.78798	-1.00642	1.15337	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952	2.1768
10.8204	-0.49949	-2.81584	-0.953513	1.13478	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949	0
10.6454	-0.403065	-2.93275	-0.725665	1.55177	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692	13.4181
10.5372	-0.293684	-2.95358	-0.658336	1.53435	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691	0
10.4516	-0.198476	-2.8372	-0.653525	1.33641	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579	5.51101
10.3282	-0.117178	-2.82399	-0.576555	1.34419	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579	0
10.1874	-0.0450634	-2.83921	-0.484264	1.38671	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655	0.241961
10.0467	0.00274212	-2.81879	-0.393507	1.41154	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655	0
9.90443	0.0521031	-2.8038	-0.316228	1.40688	9.89001	0.00816785	9.9	9.49949e-07	-2.72481	0.908268	0.0651595
9.7562	0.082235	-2.7939	-0.228146	1.42423	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826	0
9.64834	0.0963244	-2.61709	-0.176244	1.34842	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784	7.42928
9.51739	0.128934	-2.61308	-0.117481	1.3269	9.56967	0.149506	9.55	0.15	-1.81757	0.908775	0
9.38139	0.143471	-2.61164	-0.0486078	1.32329	9.56225	0.148577	9.4	0.15	-2.72659	0	0.38498
9.24126	0.147245	-2.60958	0.0217095	1.32007	9.25348	0.150166	9.25	0.15	-2.72658	0	0
9.09738	0.148774	-2.61905	0.0842278	1.30434	9.0821	0.207802	9.1	0.2	-2.72925	0.909752	0.0686797
8.95377	0.170548	-2.62791	0.114456	1.24095	8.93575	0.243169	8.95	0.25	-2.72926	0.909752	0
8.80747	0.175404	-2.66289	0.151352	1.19014	8.94634	0.26481	8.8	0.25	-2.72783	0	0.823675
8.66212	0.18611	-2.66451	0.17605	1.12913	8.64483	0.254352	8.65	0.25	-2.7278	0	0
8.51101	0.176697	-2.68943	0.21239	1.08567	8.46866	0.251128	8.5	0.25	-2.72395	0	0.313022
8.36664	0.180119	-2.68334	0.229819	1.02366	8.35775	0.250149	8.35	0.25	-2.72395	0	0
8.21809	0.160822	-2.70916	0.2602	0.977393	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929	0.400719
8.06936	0.131683	-2.71416	0.299061	0.954885	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929	0
7.85845	0.187492	-2.93268	0.172388	0.608262	7.74678	0.154598	7.85	0.15	-3.9992	0	19.6391
7.70376	0.154766	-2.95	0.20657	0.612321	7.63715	0.143302	7.65	0.15	-3.99916	0	0
7.60779	0.100533	-2.80098	0.289001	0.727554	7.61982	0.157052	7.55	0.15	-1.99868	0	7.54051
7.46904	0.0930589	-2.79263	0.288044	0.67262	7.43926	0.160393	7.45	0.15	-1.99866	0	0
7.31581	0.0646714	-2.81093	0.29878	0.623673	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734	0.29816
7.16938	0.0267252	-2.8066	0.322724	0.608627	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734	0
7.06094	-0.0651343	-2.7179	0.433786	0.769217	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889	3.76556
6.93159	-0.135547	-2.71643	0.482084	0.778166	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889	0
6.83317	-0.253426	-2.66704	0.61093	0.953178	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792	2.12467
6.72378	-0.343459	-2.66071	0.668884	0.961694	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792	0
6.62122	-0.443045	-2.65352	0.734255	0.985037	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188	0.233869
6.5242	-0.546745	-2.64824	0.794504	0.993901	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878	0
6.44313	-0.680508	-2.65234	0.891778	1.07103	6.60439	-0.765755	6.45	-0.749999	-1.81971	-3.63941	0.683906
6.35827	-0.830028	-2.68768	0.97613	1.09906	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937	0
6.37352	-1.06391	-2.73241	1.29058	1.65415	6.35624	-1.10001	6.35	-1.1	0	-2.99522	14.7477
6.34521	-1.20731	-2.74354	1.3814	1.66149	6.36321	-1.25111	6.35	-1.25	0	-2.99519	0
6.32624	-1.36582	-2.75834	1.4846	1.6838	6.30992	-1.40686	6.35	-1.4	0	-2.72817	0.0884995
6.32606	-1.52375	-2.76451	1.58291	1.68829	6.35537	-1.55723	6.35	-1.55	0	-2.72817	0
6.32679	-1.66752	-2.73833	1.64369	1.60512	6.50996	-1.74616	6.35	-1.7	0	-2.72628	0.967276
6.34578	-1.81991	-2.74257	1.73322	1.60489	6.35448	-1.83673	6.35	-1.85	0	-2.72628	0
6.3306	-1.94973	-2.66439	1.72345	1.36584	6.38849	-2.02257	6.35	-2	0	-2.73154	4.5933
6.35536	-2.10094	-2.67738	1.79527	1.35723	6.35078	-2.13767	6.35	-2.15	0	-2.73152	0
6.34183	-2.22471	-2.61723	1.77495	1.14405	6.28921	-2.27735	6.35	-2.3	0	-2.99503	3.7473
6.36131	-2.3686	-2.64424	1.81991	1.12011	6.33355	-2.43768	6.35	-2.45	0	-2.99503	0
6.40977	-2.52029	-2.68834	1.90588	1.18774	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73	0.873056
6.45678	-2.67631	-2.71685	1.96038	1.16633	6.45623	-2.7536	6.45	-2.75	0.91	-2.73	0
6.50299	-2.82136	-2.72111	2.00475	1.12759	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277	0.294154
6.56128	-2.96948	-2.74104	2.05408	1.10581	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274	0
6.59043	-3.11075	-2.66878	2.03242	0.909919	6.70928	-3.32749	6.55	-3.25	0	-3.63617	4.99596
6.6213	-3.29423	-2.73306	2.02662	0.819983	6.54763	-3.45513	6.55	-3.45	0	-3.63613	0
6.66871	-3.4475	-2.75033	2.0425	0.771733	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901	0.726793
6.70824	-3.62257	-2.796	2.0384	0.69977	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898	0
6.76346	-3.76867	-2.7928	2.05187	0.651265	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795	0.267825
6.83722	-3.9097	-2.80242	2.08469	0.645855	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793	0
6.93455	-4.05779	-2.85772	2.13973	0.693753	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994	1.61701
6.9944	-4.22782	-2.89635	2.13513	0.629019	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399	0
7.02255	-4.36544	-2.78329	2.08046	0.428206	7.00947	-4.44692	7	-4.45	0.907889	-1.81577	5.9478
7.08361	-4.51475	-2.79712	2.08309	0.396942	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576	0
7.15719	-4.65695	-2.81148	2.09904	0.390797	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935	0.146057
7.2078	-4.80778	-2.81999	2.08834	0.344164	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933	0
7.32466	-4.94971	-2.9204	2.16791	0.489997	7.2829	-5.01975	7.25	-5	1.81861	-2.72792	3.81532
7.39215	-5.10443	-2.93658	2.16294	0.443302	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789	0
7.44617	-5.23083	-2.89782	2.14755	0.368163	7.32687	-5.26205	7.4	-5.3	0.999994	-3	0.91445
7.5008	-5.38236	-2.92154	2.12834	0.312262	7.46174	-5.44979	7.45	-5.45	0.999999	-3	0
7.56402	-5.51782	-2.88444	2.11699	0.252232	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749	0.630032
7.64951	-5.65149	-2.88558	2.13345	0.255956	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747	0
7.71039	-5.78626	-2.83105	2.10989	0.171129	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881	1.52898
7.77643	-5.93286	-2.84023	2.10037	0.143452	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878	0
7.84426	-6.06371	-2.81741	2.09536	0.11489	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964	0.206495
7.9332	-6.18266	-2.80738	2.11894	0.139898	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962	0
8.06253	-6.30702	-2.93883	2.20559	0.318393	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599	6.82769
8.14717	-6.43	-2.94438	2.21596	0.310198	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598	0
8.19969	-6.54217	-2.79308	2.17907	0.183502	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822	7.95464
8.28008	-6.66617	-2.78781	2.18413	0.176334	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822	0
8.35333	-6.78971	-2.76648	2.17916	0.14938	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534	0.370325
8.41349	-6.93218	-2.77099	2.15512	0.102546	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531	0
8.53411	-7.07034	-2.87049	2.20385	0.199269	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886	3.08503
8.59957	-7.21958	-2.87939	2.17878	0.147247	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886	0
8.68381	-7.34854	-2.86521	2.17873	0.129954	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208	0.0905885
8.77114	-7.46762	-2.85396	2.18969	0.135612	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208	0
8.85443	-7.58425	-2.87601	2.20204	0.153217	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288	0.664164
8.90876	-7.72443	-2.88417	2.17069	0.0968308	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288	0
8.95132	-7.85067	-2.78618	2.122	-0.0132742	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742	3.35509
8.99632	-8.01489	-2.80329	2.07316	-0.0825412	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274	0
9.01483	-8.15204	-2.70619	1.99366	-0.236741	8.92041	-8.11276	9	-8.15	0.909524	-1.81903	3.63481
9.06471	-8.27989	-2.69233	1.97677	-0.242767	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902	0
9.12086	-8.41384	-2.69438	1.96581	-0.235954	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975	0.0958399
9.17426	-8.54707	-2.69006	1.95262	-0.23647	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976	0
9.27713	-8.67812	-2.77514	2.02424	-0.0548617	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535	4.87088
9.34083	-8.82371	-2.78575	2.01495	-0.0632216	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532	0
9.40364	-8.9612	-2.78214	2.00843	-0.0696372	9.40597	-8.96981	9.4	-9	0.910219	-2.73069	0.00763456
9.45624	-9.11613	-2.79936	1.98683	-0.0941647	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069	0
9.51622	-9.24982	-2.81661	1.98652	-0.0816577	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371	0.165797
9.56357	-9.39629	-2.83616	1.96643	-0.10382	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372	0
9.56677	-9.538	-2.73608	1.87341	-0.292771	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993	5.29896
9.62158	-9.67404	-2.73177	1.87063	-0.27423	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992	0
9.63129	-9.81655	-2.68615	1.8035	-0.38463	9.63311	-9.79216	9.65	-9.8	0	-2.73054	1.23226
9.6589	-9.96077	-2.6867	1.77808	-0.390544	9.64842	-9.95866	9.65	-9.95	0	-2.73053	0
9.73146	-10.0863	-2.73782	1.84159	-0.212513	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456	3.03855
9.75959	-10.2261	-2.74733	1.8217	-0.224582	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455	0
9.80901	-10.3725	-2.76837	1.83281	-0.172708	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294	0.341422
9.84984	-10.5215	-2.77272	1.82482	-0.170524	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938	0
9.85071	-10.665	-2.71915	1.75644	-0.29872	9.8617	-10.6917	9.85	-10.7	0	-2.72718	1.88545
9.86337	-10.8238	-2.73422	1.72442	-0.319482	9.84674	-10.8547	9.85	-10.85	0	-2.72715	0
9.85288	-10.9681	-2.7018	1.65923	-0.41841	9.75887	-10.887	9.85	-11	0	-2.72395	0.906017
9.86127	-11.1218	-2.71028	1.6323	-0.423194	9.86442	-11.1448	9.85	-11.15	0	-2.72395	0
9.87108	-11.2713	-2.71487	1.61315	-0.414103	9.87245	-11.316	9.85	-11.3	0	-2.73074	0.023934
9.86557	-11.4273	-2.72577	1.58032	-0.426752	9.85036	-11.4464	9.85	-11.45	0	-2.73075	0
9.87113	-11.5803	-2.73279	1.56377	-0.413599	9.93142	-11.6783	9.85	-11.6	0	-2.72396	0.1586
9.85701	-11.7335	-2.73884	1.53093	-0.42636	9.83174	-11.7336	9.85	-11.75	0	-2.72396	0
9.8331	-11.8674	-2.72755	1.48153	-0.487013	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149	0.250254
9.79684	-12.0167	-2.75143	1.43675	-0.51182	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015	0
9.63443	-12.147	-2.68043	1.16073	-1.05743	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797	18.4675
9.57	-12.2717	-2.67031	1.101	-1.0607	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797	0
9.52646	-12.4037	-2.66647	1.09285	-0.950338	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064	0.580632
9.42437	-12.5419	-2.69605	1.01786	-0.972989	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063	0
9.30024	-12.6399	-2.70413	0.875422	-1.17984	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891	2.33382
9.19897	-12.7443	-2.7165	0.809045	-1.18605	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989	0
9.09773	-12.8501	-2.71327	0.75458	-1.16097	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839	0.0394515
8.97994	-12.9481	-2.71813	0.686888	-1.16435	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838	0
8.79753	-13.0008	-2.76152	0.474756	-1.51718	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806	7.61014
8.65939	-13.0607	-2.7585	0.389289	-1.52036	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806	0
8.56305	-13.132	-2.71144	0.394461	-1.3234	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991	2.53049
8.4149	-13.1935	-2.74911	0.327593	-1.31378	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999	0
8.241	-13.179	-2.80174	0.134562	-1.61995	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985	6.42051
8.11468	-13.1822	-2.77744	0.050642	-1.62988	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985	0
7.99715	-13.2246	-2.68791	0.0643156	-1.37542	7.9999	-13.1879	8	-13.2	-2.73	-0.910004	5.50652
7.84966	-13.2334	-2.6913	-0.00777305	-1.37024	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004	0
7.68969	-13.2031	-2.72227	-0.127193	-1.47259	7.57824	-13.1345	7.65	-13.25	-3.62957	0	0.979621
7.52022	-13.196	-2.7608	-0.195048	-1.44615	7.45422	-13.2433	7.45	-13.25	-3.62953	0	0
7.38536	-13.201	-2.69794	-0.200331	-1.26773	7.33241	-13.2718	7.3	-13.25	-2.7301	0	2.84236
7.21304	-13.1883	-2.74389	-0.24968	-1.23086	7.13166	-13.2372	7.15	-13.25	-2.73007	0	0
7.0707	-13.1787	-2.701	-0.257659	-1.08677	6.97467	-13.1643	7	-13.25	-2.72703	0	1.8045
6.90315	-13.1651	-2.73982	-0.289724	-1.04341	6.84852	-13.2404	6.85	-13.25	-2.727	0	0
6.75825	-13.122	-2.74768	-0.347084	-1.04962	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144	0.191698
6.5965	-13.0917	-2.77728	-0.379546	-1.01252	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144	0
6.45269	-13.0212	-2.79181	-0.447679	-1.03771	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994	0.303383
6.29256	-12.9777	-2.82079	-0.476448	-0.997173	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995	0
6.15369	-12.9349	-2.78	-0.48065	-0.883068	6.09711	-13.0021	6.1	-13	-2.73	0.910004	1.24074
5.99499	-12.8891	-2.80665	-0.498279	-0.839246	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996	0
5.86932	-12.851	-2.78061	-0.500166	-0.758953	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759	1.2342
5.72184	-12.8005	-2.81026	-0.513216	-0.722927	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758	0
5.59049	-12.724	-2.81473	-0.557226	-0.737734	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994	0.229758
5.46032	-12.6373	-2.81753	-0.599387	-0.739561	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994	0
5.33557	-12.5378	-2.82722	-0.651672	-0.761519	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723	0.181328
5.22455	-12.4394	-2.81548	-0.700545	-0.771929	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721	0
5.11012	-12.3264	-2.84839	-0.766126	-0.829055	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192	0.709284
4.9802	-12.2326	-2.86238	-0.788706	-0.796368	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921	0
4.87304	-12.1548	-2.77522	-0.782235	-0.680771	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693	2.68473
4.79094	-12.0374	-2.75452	-0.840884	-0.712277	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692	0
4.69942	-11.882	-2.86351	-0.944806	-0.858668	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684	4.92825
4.61916	-11.7518	-2.85579	-0.999163	-0.869522	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683	0
4.55505	-11.6417	-2.72977	-1.02876	-0.814073	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994	5.09894
4.49834	-11.513	-2.71357	-1.08715	-0.835528	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992	0
4.40741	-11.3407	-2.88712	-1.14661	-0.87372	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689	7.52497
4.38807	-11.178	-2.87321	-1.24055	-0.941916	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686	0
4.40376	-11.0562	-2.69391	-1.34464	-1.03392	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845	7.44026
4.36868	-10.9207	-2.68788	-1.39205	-1.02106	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844	0
4.39643	-10.7794	-2.59889	-1.51239	-1.13972	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823	2.79798
4.40258	-10.6391	-2.5942	-1.58442	-1.15402	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819	0
4.35745	-10.5065	-2.65641	-1.56346	-1.00053	4.45256	-10.5332	4.45	-10.5	0	3.00113	2.23525
4.389	-10.3658	-2.66558	-1.64427	-1.04283	4.44692	-10.3512	4.45	-10.35	0	3.00113	0
4.40789	-10.224	-2.67748	-1.70521	-1.05532	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855	0.59727
4.46993	-10.0786	-2.70122	-1.79993	-1.11085	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856	0
4.48566	-9.94106	-2.72043	-1.81989	-1.03444	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948	0.560096
4.56306	-9.79568	-2.75381	-1.91008	-1.08149	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479	0
4.69133	-9.66079	-2.74983	-2.09731	-1.34101	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187	4.14514
4.76433	-9.53568	-2.74355	-2.16454	-1.33372	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186	0
4.7682	-9.39406	-2.71837	-2.08938	-1.02735	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411	4.21368
